id,sensorid,time,topic,value,location,coordinates
2990,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/H2,0.05,WO,"51o32.55'N,00o00.31'W"
2991,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/C3H8,244.48,WO,"51o32.55'N,00o00.31'W"
2992,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/C4H5OH,0.17,WO,"51o32.55'N,00o00.31'W"
2993,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/NH3,0.38,WO,"51o32.55'N,00o00.31'W"
2994,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/CO,0.79,WO,"51o32.55'N,00o00.31'W"
2995,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/NO2,0.35,WO,"51o32.55'N,00o00.31'W"
2996,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/C4H10,190.14,WO,"51o32.55'N,00o00.31'W"
2997,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/C3H8,238.79,WO,"51o32.55'N,00o00.31'W"
2998,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/CH4,1.1,WO,"51o32.55'N,00o00.31'W"
2999,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/H2,0.05,WO,"51o32.55'N,00o00.31'W"
3000,QMUL-WS-02,2022/7/29 10:31,/QMUL/CSEE/B312/C4H5OH,0.17,WO,"51o32.55'N,00o00.31'W"
3001,QMUL-WS-02,2022/7/29 10:32,/QMUL/CSEE/B312/NH3,0.39,WO,"51o32.55'N,00o00.31'W"
3002,QMUL-WS-02,2022/7/29 10:32,/QMUL/CSEE/B312/CO,0.74,WO,"51o32.55'N,00o00.31'W"
3003,QMUL-WS-02,2022/7/29 10:32,/QMUL/CSEE/B312/NO2,0.35,WO,"51o32.55'N,00o00.31'W"
3004,QMUL-WS-02,2022/7/29 10:32,/QMUL/CSEE/B312/C3H8,244.48,WO,"51o32.55'N,00o00.31'W"
3005,QMUL-WS-02,2022/7/29 10:32,/QMUL/CSEE/B312/C4H10,193.97,WO,"51o32.55'N,00o00.31'W"
3006,QMUL-WS-02,2022/7/29 10:32,/QMUL/CSEE/B312/CH4,0.85,WO,"51o32.55'N,00o00.31'W"
3007,QMUL-WS-02,2022/7/29 10:32,/QMUL/CSEE/B312/H2,0.05,WO,"51o32.55'N,00o00.31'W"
3008,QMUL-WS-02,2022/7/29 10:32,/QMUL/CSEE/B312/C4H5OH,0.15,WO,"51o32.55'N,00o00.31'W"
3009,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/CO,0.74,WO,"51o32.55'N,00o00.31'W"
3010,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/NO2,0.36,WO,"51o32.55'N,00o00.31'W"
3011,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/NH3,0.38,WO,"51o32.55'N,00o00.31'W"
3012,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/C3H8,233.2,WO,"51o32.55'N,00o00.31'W"
3013,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/C4H10,186.35,WO,"51o32.55'N,00o00.31'W"
3014,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/CH4,0.85,WO,"51o32.55'N,00o00.31'W"
3015,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/H2,0.05,WO,"51o32.55'N,00o00.31'W"
3016,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/C4H5OH,0.15,WO,"51o32.55'N,00o00.31'W"
3017,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/NH3,0.37,WO,"51o32.55'N,00o00.31'W"
3018,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/NO2,0.37,WO,"51o32.55'N,00o00.31'W"
3019,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/C3H8,227.71,WO,"51o32.55'N,00o00.31'W"
3020,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/C4H10,182.61,WO,"51o32.55'N,00o00.31'W"
3021,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/CO,0.68,WO,"51o32.55'N,00o00.31'W"
3022,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/CH4,0.65,WO,"51o32.55'N,00o00.31'W"
3023,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/H2,0.04,WO,"51o32.55'N,00o00.31'W"
3024,QMUL-WS-02,2022/7/29 10:33,/QMUL/CSEE/B312/C4H5OH,0.14,WO,"51o32.55'N,00o00.31'W"
3025,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/CO,0.68,WO,"51o32.55'N,00o00.31'W"
3026,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3027,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/C4H5OH,0.14,WO,"51o32.55'N,00o00.31'W"
3028,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/H2,0.04,WO,"51o32.55'N,00o00.31'W"
3029,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/CH4,0.65,WO,"51o32.55'N,00o00.31'W"
3030,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/C4H10,186.35,WO,"51o32.55'N,00o00.31'W"
3031,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/C3H8,233.2,WO,"51o32.55'N,00o00.31'W"
3032,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/NH3,0.38,WO,"51o32.55'N,00o00.31'W"
3033,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/NH3,0.38,WO,"51o32.55'N,00o00.31'W"
3034,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/CO,0.68,WO,"51o32.55'N,00o00.31'W"
3035,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/NO2,0.36,WO,"51o32.55'N,00o00.31'W"
3036,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/C3H8,238.79,WO,"51o32.55'N,00o00.31'W"
3037,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/C4H10,190.14,WO,"51o32.55'N,00o00.31'W"
3038,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/CH4,0.65,WO,"51o32.55'N,00o00.31'W"
3039,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/H2,0.04,WO,"51o32.55'N,00o00.31'W"
3040,QMUL-WS-02,2022/7/29 10:34,/QMUL/CSEE/B312/C4H5OH,0.14,WO,"51o32.55'N,00o00.31'W"
3041,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/NH3,0.34,WO,"51o32.55'N,00o00.31'W"
3042,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/CO,0.63,WO,"51o32.55'N,00o00.31'W"
3043,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/NO2,0.36,WO,"51o32.55'N,00o00.31'W"
3044,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/C3H8,201.56,WO,"51o32.55'N,00o00.31'W"
3045,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/C4H10,164.65,WO,"51o32.55'N,00o00.31'W"
3046,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/CH4,0.49,WO,"51o32.55'N,00o00.31'W"
3047,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/H2,0.04,WO,"51o32.55'N,00o00.31'W"
3048,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/C4H5OH,0.13,WO,"51o32.55'N,00o00.31'W"
3049,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/C4H5OH,0.13,WO,"51o32.55'N,00o00.31'W"
3050,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/H2,0.04,WO,"51o32.55'N,00o00.31'W"
3051,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/CH4,0.49,WO,"51o32.55'N,00o00.31'W"
3052,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/C4H10,147.85,WO,"51o32.55'N,00o00.31'W"
3053,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/C3H8,177.56,WO,"51o32.55'N,00o00.31'W"
3054,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/NO2,0.37,WO,"51o32.55'N,00o00.31'W"
3055,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/CO,0.63,WO,"51o32.55'N,00o00.31'W"
3056,QMUL-WS-02,2022/7/29 10:35,/QMUL/CSEE/B312/NH3,0.31,WO,"51o32.55'N,00o00.31'W"
3057,QMUL-WS-02,2022/7/29 10:36,/QMUL/CSEE/B312/NH3,0.31,WO,"51o32.55'N,00o00.31'W"
3058,QMUL-WS-02,2022/7/29 10:36,/QMUL/CSEE/B312/CO,0.58,WO,"51o32.55'N,00o00.31'W"
3059,QMUL-WS-02,2022/7/29 10:36,/QMUL/CSEE/B312/NO2,0.37,WO,"51o32.55'N,00o00.31'W"
3060,QMUL-WS-02,2022/7/29 10:36,/QMUL/CSEE/B312/C3H8,173.01,WO,"51o32.55'N,00o00.31'W"
3061,QMUL-WS-02,2022/7/29 10:36,/QMUL/CSEE/B312/C4H10,144.62,WO,"51o32.55'N,00o00.31'W"
3062,QMUL-WS-02,2022/7/29 10:36,/QMUL/CSEE/B312/CH4,0.36,WO,"51o32.55'N,00o00.31'W"
3063,QMUL-WS-02,2022/7/29 10:36,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3064,QMUL-WS-02,2022/7/29 10:36,/QMUL/CSEE/B312/C4H5OH,0.11,WO,"51o32.55'N,00o00.31'W"
3065,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/NH3,0.29,WO,"51o32.55'N,00o00.31'W"
3066,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/CO,0.58,WO,"51o32.55'N,00o00.31'W"
3067,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3068,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/C3H8,155.61,WO,"51o32.55'N,00o00.31'W"
3069,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/C4H10,132.17,WO,"51o32.55'N,00o00.31'W"
3070,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/CH4,0.36,WO,"51o32.55'N,00o00.31'W"
3071,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3072,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/C4H5OH,0.11,WO,"51o32.55'N,00o00.31'W"
3073,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/NH3,0.28,WO,"51o32.55'N,00o00.31'W"
3074,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/CO,0.58,WO,"51o32.55'N,00o00.31'W"
3075,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3076,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/C3H8,151.46,WO,"51o32.55'N,00o00.31'W"
3077,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/C4H10,129.17,WO,"51o32.55'N,00o00.31'W"
3078,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/CH4,0.36,WO,"51o32.55'N,00o00.31'W"
3079,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3080,QMUL-WS-02,2022/7/29 10:37,/QMUL/CSEE/B312/C4H5OH,0.11,WO,"51o32.55'N,00o00.31'W"
3081,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3082,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/NH3,0.29,WO,"51o32.55'N,00o00.31'W"
3083,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3084,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/C3H8,155.61,WO,"51o32.55'N,00o00.31'W"
3085,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/C4H10,132.17,WO,"51o32.55'N,00o00.31'W"
3086,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3087,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3088,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3089,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/NH3,0.28,WO,"51o32.55'N,00o00.31'W"
3090,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3091,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3092,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/C3H8,147.38,WO,"51o32.55'N,00o00.31'W"
3093,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/C4H10,126.21,WO,"51o32.55'N,00o00.31'W"
3094,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3095,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3096,QMUL-WS-02,2022/7/29 10:38,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3097,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/NH3,0.27,WO,"51o32.55'N,00o00.31'W"
3098,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3099,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3100,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/C3H8,143.37,WO,"51o32.55'N,00o00.31'W"
3101,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/C4H10,123.29,WO,"51o32.55'N,00o00.31'W"
3102,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3103,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3104,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3105,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/NH3,0.29,WO,"51o32.55'N,00o00.31'W"
3106,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3107,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3108,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/C4H10,135.22,WO,"51o32.55'N,00o00.31'W"
3109,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/C3H8,159.84,WO,"51o32.55'N,00o00.31'W"
3110,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3111,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3112,QMUL-WS-02,2022/7/29 10:39,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3113,QMUL-WS-02,2022/7/29 10:40,/QMUL/CSEE/B312/NH3,0.3,WO,"51o32.55'N,00o00.31'W"
3114,QMUL-WS-02,2022/7/29 10:40,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3115,QMUL-WS-02,2022/7/29 10:40,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3116,QMUL-WS-02,2022/7/29 10:40,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3117,QMUL-WS-02,2022/7/29 10:40,/QMUL/CSEE/B312/NO2,0.39,WO,"51o32.55'N,00o00.31'W"
3118,QMUL-WS-02,2022/7/29 10:40,/QMUL/CSEE/B312/C3H8,164.15,WO,"51o32.55'N,00o00.31'W"
3119,QMUL-WS-02,2022/7/29 10:40,/QMUL/CSEE/B312/C4H10,138.31,WO,"51o32.55'N,00o00.31'W"
3120,QMUL-WS-02,2022/7/29 10:40,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3121,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/NH3,0.3,WO,"51o32.55'N,00o00.31'W"
3122,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3123,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/C4H10,138.31,WO,"51o32.55'N,00o00.31'W"
3124,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/C3H8,164.15,WO,"51o32.55'N,00o00.31'W"
3125,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3126,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3127,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3128,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/NO2,0.39,WO,"51o32.55'N,00o00.31'W"
3129,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/NH3,0.3,WO,"51o32.55'N,00o00.31'W"
3130,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3131,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/C3H8,164.15,WO,"51o32.55'N,00o00.31'W"
3132,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3133,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/C4H10,138.31,WO,"51o32.55'N,00o00.31'W"
3134,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3135,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3136,QMUL-WS-02,2022/7/29 10:41,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3137,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/NH3,0.29,WO,"51o32.55'N,00o00.31'W"
3138,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3139,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3140,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/C3H8,159.84,WO,"51o32.55'N,00o00.31'W"
3141,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/C4H10,135.22,WO,"51o32.55'N,00o00.31'W"
3142,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3143,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3144,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3145,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/NH3,0.3,WO,"51o32.55'N,00o00.31'W"
3146,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3147,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3148,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/C3H8,164.15,WO,"51o32.55'N,00o00.31'W"
3149,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/C4H10,138.31,WO,"51o32.55'N,00o00.31'W"
3150,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3151,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3152,QMUL-WS-02,2022/7/29 10:42,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3153,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/NH3,0.29,WO,"51o32.55'N,00o00.31'W"
3154,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3155,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3156,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/C4H10,132.17,WO,"51o32.55'N,00o00.31'W"
3157,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/C3H8,155.61,WO,"51o32.55'N,00o00.31'W"
3158,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3159,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3160,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3161,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/NH3,0.29,WO,"51o32.55'N,00o00.31'W"
3162,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3163,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/C3H8,155.61,WO,"51o32.55'N,00o00.31'W"
3164,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3165,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3166,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3167,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3168,QMUL-WS-02,2022/7/29 10:43,/QMUL/CSEE/B312/C4H10,132.17,WO,"51o32.55'N,00o00.31'W"
3169,QMUL-WS-02,2022/7/29 10:44,/QMUL/CSEE/B312/NH3,0.3,WO,"51o32.55'N,00o00.31'W"
3170,QMUL-WS-02,2022/7/29 10:44,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3171,QMUL-WS-02,2022/7/29 10:44,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3172,QMUL-WS-02,2022/7/29 10:44,/QMUL/CSEE/B312/C3H8,164.15,WO,"51o32.55'N,00o00.31'W"
3173,QMUL-WS-02,2022/7/29 10:44,/QMUL/CSEE/B312/C4H10,138.31,WO,"51o32.55'N,00o00.31'W"
3174,QMUL-WS-02,2022/7/29 10:44,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3175,QMUL-WS-02,2022/7/29 10:44,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3176,QMUL-WS-02,2022/7/29 10:44,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3177,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/NH3,0.3,WO,"51o32.55'N,00o00.31'W"
3178,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3179,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3180,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/C3H8,164.15,WO,"51o32.55'N,00o00.31'W"
3181,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/C4H10,138.31,WO,"51o32.55'N,00o00.31'W"
3182,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3183,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3184,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3185,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/CH4,0.26,WO,"51o32.55'N,00o00.31'W"
3186,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/C4H10,141.45,WO,"51o32.55'N,00o00.31'W"
3187,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/C3H8,168.54,WO,"51o32.55'N,00o00.31'W"
3188,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/NO2,0.38,WO,"51o32.55'N,00o00.31'W"
3189,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/NH3,0.3,WO,"51o32.55'N,00o00.31'W"
3190,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3191,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/H2,0.03,WO,"51o32.55'N,00o00.31'W"
3192,QMUL-WS-02,2022/7/29 10:45,/QMUL/CSEE/B312/C4H5OH,0.1,WO,"51o32.55'N,00o00.31'W"
3193,QMUL-WS-02,2022/7/29 10:46,/QMUL/CSEE/B312/CO,0.53,WO,"51o32.55'N,00o00.31'W"
3194,QMUL-WS-02,2022/7/29 10:46,/QMUL/CSEE/B312/NH3,0.31,WO,"51o32.55'N,00o00.31'W"
3195,QMUL-WS-02,2022/7/29 10:46,/QMUL/CSEE/B312/NO2,0.37,WO,"51o32.55'N,00o00.31'W"
3196,QMUL-WS-02,2022/7/29 10:46,/QMUL/CSEE/B312/C3H8,177.56,WO,"51o32.55'N,00o00.31'W"
